































2965;3316

209













92;5168;5386














3797




























48;5168;5386




























































































1882;4382;6332;8625























34

















3984













4275;5098;5924;6066

8504






















267
266
2051;3312;4301;6338



3084;3763;4883
























































1668;6723;8821




3335;6064
























































3028;3696;3744








































5158




















2135;4712;8430



3355





























7326


8478
1501;5860


















3756;5009




































1028;1847;2476;5052;8471




































































3114;5125;5163



3397














































































































































































4296









































































































5672





































































































2087;2139;3346;7216
























547;2476;8471





























6634



























































6454;8607

3226;4436;8516



















































5053







































































6376





4559
7631


















































































6693




























2154;3313


1747;8614

















3059;5882;8811





2120;2376;3544


























7267



















































































491;5860











































6545;8616


























































































































329









































2710;4778;8197























8231












1366;8614






















2627



7101;7451





















































5174;5855;7359;8280


















547;5052


































185;4382;6332;8625





























































6882

























3791
















































































268;3312;4301;6338



































1003;2139;2212;2411;2484;3346;7077;7216
































1390;2376;3544














453;4712;8430



1003;2087;3346;7216






5143







1363

4349




















































3081

5924;7729
2087;2411







8300








3775;4364;5821;6278

























































































































2741;6214
















3602







1390;2120;3544


































2087;2212
































































547;1028;8471







2087;7077









4576;4962










































































































7143

4365;6065























1770



















3649;6448;8099





























































3541;6628
1710;4778






























2351;6214








































































































































4484









































































3639












32;3316



























































3124


391;3696;3744
6572





























1384;5882;8811





















2209


272;3763;4883








3310;7921




















616;5125;5163









3025
































4982;8487




































































1120;4436;8516











































































8285
4233;6259






3093;7921

268;2051;4301;6338;8447
1363


32;2965;6825
5149;6817
















3521
334;3896;6064;6708;8527





5726


5325;7890

1003;2087;2139;7216








457









































620














7339


























































































3549;3697
















4296
3334
4628;4683


















2709;6628


1390;2120;2376




3503;3697







































5307












2368









7450


























2952









2647;6448;8099











































3736


391;3028;3744
3503;3549










7073;8463
























6765


3693







391;3028;3696











510;5009






272;3084;4883











2229;4364;5821;6278















1970





63



7304



































4270;8633


























































3335























































































227



















































































































