












2837;7441














4707;6823



174;7101










4994;6896












































2718;4635;6616












2587;7740







3797;5875;7375

6405



















2319;2588










































32;7101










3700;6066;6072
5408































2587;2735
1760;5924


































6583
























3744;5178;6851




































7262






























1006;1840;4333








3004








































6130;7070










































































7723





2472

















































5309


2038;8824





















3550;5307











































































































































2826;5862






































3405











































































































6091












1127;6081;7767






























6620

































3718;4712























































































347;1840;4333
















6613































1771;6294









2119;8623

1384;2107;3059



1726;1793























































853;6081;7767


7102
























































































































3192;3432



















4562;6832





































3313

3735













7134


4965;7908





2093;7830































1747;7147;8614


3694














1067;2107;3059



















5432
4620









6700






3484


































1875;7280




3087;4142;8633































6500;8663






















































































































































7051





1698










3066;3678



































1651







5324



8197















1071;1793




















1366;8614
2694











219;5924










1055;6294













5053;5384







1071;1726






















4635


8186




















347;1006;4333


































1457;7280






































































































5454



























8495































531;8824















































3748






1334;7830













1067;1384;3059











1065;8623






































































3686;7281


















6268























































































6336





















131;2588;3370



































5809



























3145;6096;6557
































































2689;6708





4924

















478


















































































































101;218;2735;7740
131;2319












7143




























4301;5345
















5022;6700






2830;5304









6772





















7815


2448;6708




1748


3335




















88;6616
















218;2587


























































































693;5862



2654;5304






13;7441


































































