










4939;4975;6346





3301;4861

























1737;2387;5981;7143











7860;8264























79;8142





























































6356;7754








6541












































1361






1047;2212;6179;6268















2587;2735









6214;8170;8553






































3693;5061;5877
























8638
2209;6268;6372





























5916







4633;6371

1774;8320












2336













3342;3594;5264



















388







380











































1289;2113;3644;5158;8212








































1772;3387




























































6187;7359




















3965





2395;7769;7874









































































































































































































8849




















































































8021


























5238
















6714















































































































4518

1840;3751;6656;7834








































202;2212;6179;6268








1349

6634









6527























1270;1387






2154;5897



























































































































































2922;6427














1092;1387


















432;5158












































2093














1056











195






















3059;4994


1092;1270


































3484














2399










8345













3581;7772;8642



















































































































































6228;6833
























































6673






































5324





























1758
43;5981


















8420

1736













473;3387

333;8320










6531


















6202























6002;7261






8447




1006;6656;7834













