












































239;1113




















2589;5012












79;7218;8142















483;1152;7274





















































7298;7986






































2688;2727;2752






























1760;7124
5458
1433;5073;7111

















45;1113








6091























3084;4883;8239







































5309





2031;5103












3367;5033;6806;7325

































































6130;7070











3574;6424












6288


























































1847;7292

95;1152;7274





































































1406;6187;7775



























































































































































































































































































3934;4029;7562




















































































1919










































4114;5537


























































































3568;7803









6466
































3093













45;239






































95;483;7274





























1587;5073



































































































1287




1282



























1378;3489














4720;5830;6728






































3694








1315;3489





3059;3418;7900





















553;6187;7775







2468


















221;5073;7111



3087























6072












































































































4795
















1182;5073



































3751;4129;5776











































6963







































5440;6260





















5014;8616
























2530;3811





219;7124

























4275;5924















































7398
6197;7832











481;7292







































































922















































































































318;5103
















































































































6301













2490


















































6179;6268


































































































































































































































































1414





















2158







































1754;3811






























4449


























2725;3741;6181;6714;7134
66;5012















3799;6671;7800





































3330












































188;2727;2752




































2588;3741;6181

188;2688;2752
























188;2688;2727































8132












3346;8312























































































3019















6700



















