






























































































1334;2757






















































8135













313;6213;8824






















































5268

















2958;3586;4569;6903




8451







6699;8428






























































164;6213;8824
























6721






























































7879




















8820
















































2389;2421;5168













7111






















3388;5147

7281
















4264



























































































































































704;5948;7407




















683;5948;7407














































































5096







































































































































































































































































































































































































4446














































































































































3511;4606;8625















95;2164;2757;6643









































2093;3695







2588;3524;5096;6426




















































3087;4933;7089










1841;8607




















2563















































































































2040







































3976































8254
















5257














6709



2089




















2710













2108






3407;4719













































































































1448;8607





5234;7292






































2952






















































































2917;3335;5430






































2670












8003














1581
















































1689;2700;4956;5324



1376;3695













3485;3844
1724







7101















































1334;2757;6643



























































3131




























































5096







































































































471;2421;5168






5523;5751;8404













6259










471;2389;5168













































































































































1469
























1384;3524;5096;6426

































6542
4288;7379














































2012

























6072



2089;4956;5324









1710












































8487;8625

95;1334;2164;6643












































7027;8511


















































































































1973;3335;5430


































1886





237;3586;4569;6903















































































7388;7745;8656


5881;7814;8653













































1437;4933;7089




















6185






















2224











































































































































































































1973;2917;5430

3749

























7270
























508;5147


















1731;4719













































































2107;3844

























1318;4606;8625












1384;2588;5096;6426





























































237;2958;4569;6903







































































4305;7751;7867;8610




































1376;2093














7206






































3337






















4222;7734
























6066;6085;7375







































7873






2107;3485





















































































7045













































1621

















































































































































































































































8809



3772;7734









































527























2623;7379
















3658;7751;7867;8610












































































































































1175


























































































































237;2958;3586;6903




















4893;7121;7761















1318;3511;8625
















































































































1731;3407













































































































































































4590;7121;7761


























6999












1437;3087;7089






















2089;2700;5324








































6179


































































































783;1384;2285;2588;3524;6426


















































508;3388




















471;2389;2421

































































1847;7292






















1670










219


























